/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/BytecodeTamper3_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/BytecodeTamper3_codeelimination_REMOVECODE.instlog,10423897,10432688,13078,13184,0,106
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/BytecodeTamper2_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/BytecodeTamper2_codeelimination_REMOVECODE.instlog,10374465,10382040,13019,13105,0,86
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/BytecodeTamper1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/BytecodeTamper1_codeelimination_REMOVECODE.instlog,10695833,10705585,13644,13854,0,210
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/BroadcastReceiverLifecycle1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/BroadcastReceiverLifecycle1_codeelimination_REMOVECODE.instlog,13309124,13312378,13985,14179,0,194
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/BytecodeTamper4_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/BytecodeTamper4_codeelimination_REMOVECODE.instlog,10336554,10345324,13078,13184,0,106
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Button4_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Button4_codeelimination_REMOVECODE.instlog,13907375,13909267,15354,15546,0,192
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Button5_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Button5_codeelimination_REMOVECODE.instlog,14370585,14371014,15382,15579,0,197
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Clone1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Clone1_codeelimination_REMOVECODE.instlog,11070421,11077724,14303,14511,0,208
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Button1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Button1_codeelimination_REMOVECODE.instlog,13935258,13937157,15371,15563,0,192
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/BroadcastReceiverLifecycle3_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/BroadcastReceiverLifecycle3_codeelimination_REMOVECODE.instlog,15848425,15864475,14337,14533,0,196
